model,city,year,episode_id,observed_station_days,selected_station_days,observed_city_days,selected_city_days,any_selected_site_day,every_observed_site_day_selected,every_observed_city_day_has_a_selected_site
city_median,Dallas,2023,dallas_2023-08-23,4,4,4,4,True,True,True
city_median,Dallas,2024,dallas_2024-07-10,2,2,2,2,True,True,True
city_median,Dallas,2024,dallas_2024-08-02,7,7,7,7,True,True,True
city_median,Dallas,2024,dallas_2024-08-25,2,2,2,2,True,True,True
city_median,Denver,2019,denver_2019-08-18,2,2,2,2,True,True,True
city_median,Denver,2021,denver_2021-08-23,2,2,2,2,True,True,True
city_median,Denver,2022,denver_2022-08-08,2,2,2,2,True,True,True
city_median,Denver,2024,denver_2024-07-28,2,2,2,2,True,True,True
city_median,Houston,2019,houston_2019-07-06,2,2,2,2,True,True,True
city_median,Houston,2019,houston_2019-08-02,2,2,2,2,True,True,True
city_median,Houston,2019,houston_2019-08-14,3,3,3,3,True,True,True
city_median,Houston,2019,houston_2019-09-01,2,2,2,2,True,True,True
city_median,Houston,2020,houston_2020-08-03,3,3,3,3,True,True,True
city_median,Houston,2020,houston_2020-08-20,2,2,2,2,True,True,True
city_median,Houston,2021,houston_2021-06-12,5,5,5,5,True,True,True
city_median,Houston,2021,houston_2021-07-25,2,2,2,2,True,True,True
city_median,Houston,2021,houston_2021-08-23,2,2,2,2,True,True,True
city_median,Houston,2022,houston_2022-06-18,3,3,3,3,True,True,True
city_median,Houston,2022,houston_2022-06-26,2,2,2,2,True,True,True
city_median,Houston,2022,houston_2022-08-10,2,2,2,2,True,True,True
city_median,Houston,2022,houston_2022-09-22,2,2,2,2,True,True,True
city_median,Houston,2023,houston_2023-07-02,2,2,2,2,True,True,True
city_median,Houston,2023,houston_2023-07-23,3,3,3,3,True,True,True
city_median,Houston,2023,houston_2023-08-31,3,3,3,3,True,True,True
city_median,Houston,2023,houston_2023-09-11,3,3,3,3,True,True,True
city_median,Houston,2024,houston_2024-06-06,2,2,2,2,True,True,True
city_median,Houston,2024,houston_2024-06-30,3,3,3,3,True,True,True
city_median,Houston,2024,houston_2024-07-09,2,2,2,2,True,True,True
city_median,Houston,2024,houston_2024-08-01,23,23,23,23,True,True,True
city_median,Houston,2024,houston_2024-09-18,3,3,3,3,True,True,True
city_median,Los Angeles,2019,los_angeles_2019-06-09,2,2,2,2,True,True,True
city_median,Los Angeles,2019,los_angeles_2019-08-25,2,2,2,2,True,True,True
city_median,Los Angeles,2019,los_angeles_2019-09-12,3,3,3,3,True,True,True
city_median,Los Angeles,2020,los_angeles_2020-07-30,3,3,3,3,True,True,True
city_median,Los Angeles,2020,los_angeles_2020-08-12,3,3,3,3,True,True,True
city_median,Los Angeles,2020,los_angeles_2020-08-26,3,3,3,3,True,True,True
city_median,Los Angeles,2020,los_angeles_2020-09-04,2,2,2,2,True,True,True
city_median,Los Angeles,2020,los_angeles_2020-09-14,6,6,6,6,True,True,True
city_median,Los Angeles,2020,los_angeles_2020-09-28,2,2,2,2,True,True,True
city_median,Los Angeles,2020,los_angeles_2020-10-12,5,5,5,5,True,True,True
city_median,Los Angeles,2021,los_angeles_2021-08-26,4,4,4,4,True,True,True
city_median,Los Angeles,2021,los_angeles_2021-09-09,5,5,5,5,True,True,True
city_median,Los Angeles,2022,los_angeles_2022-05-13,2,2,2,2,True,True,True
city_median,Los Angeles,2022,los_angeles_2022-08-13,4,4,4,4,True,True,True
city_median,Los Angeles,2022,los_angeles_2022-09-05,3,3,3,3,True,True,True
city_median,Los Angeles,2022,los_angeles_2022-09-23,6,6,6,6,True,True,True
city_median,Los Angeles,2023,los_angeles_2023-07-24,2,2,2,2,True,True,True
city_median,Los Angeles,2023,los_angeles_2023-08-27,4,4,4,4,True,True,True
city_median,Los Angeles,2023,los_angeles_2023-09-08,2,2,2,2,True,True,True
city_median,Los Angeles,2023,los_angeles_2023-10-04,5,5,5,5,True,True,True
city_median,Los Angeles,2024,los_angeles_2024-08-02,2,2,2,2,True,True,True
city_median,Los Angeles,2024,los_angeles_2024-08-19,2,2,2,2,True,True,True
city_median,Los Angeles,2024,los_angeles_2024-09-07,2,2,2,2,True,True,True
city_median,Los Angeles,2024,los_angeles_2024-10-01,2,2,2,2,True,True,True
city_median,New York,2019,new_york_2019-06-26,3,3,3,3,True,True,True
city_median,New York,2019,new_york_2019-07-03,2,2,2,2,True,True,True
city_median,New York,2019,new_york_2019-07-15,2,2,2,2,True,True,True
city_median,New York,2019,new_york_2019-07-26,2,2,2,2,True,True,True
city_median,New York,2019,new_york_2019-08-03,2,2,2,2,True,True,True
city_median,New York,2019,new_york_2019-08-18,3,3,3,3,True,True,True
city_median,New York,2020,new_york_2020-07-02,2,2,2,2,True,True,True
city_median,New York,2020,new_york_2020-07-21,2,2,2,2,True,True,True
city_median,New York,2020,new_york_2020-07-29,2,2,2,2,True,True,True
city_median,New York,2021,new_york_2021-06-08,2,2,2,2,True,True,True
city_median,New York,2021,new_york_2021-07-14,4,4,4,4,True,True,True
city_median,New York,2021,new_york_2021-07-26,2,2,2,2,True,True,True
city_median,New York,2021,new_york_2021-08-25,3,3,3,3,True,True,True
city_median,New York,2022,new_york_2022-07-13,2,2,2,2,True,True,True
city_median,New York,2022,new_york_2022-09-04,2,2,2,2,True,True,True
city_median,New York,2023,new_york_2023-07-05,4,4,4,4,True,True,True
city_median,New York,2023,new_york_2023-07-14,2,2,2,2,True,True,True
city_median,New York,2023,new_york_2023-09-04,6,6,6,6,True,True,True
city_median,New York,2024,new_york_2024-07-05,4,4,4,4,True,True,True
city_median,New York,2024,new_york_2024-07-13,2,2,2,2,True,True,True
city_median,New York,2024,new_york_2024-08-01,3,3,3,3,True,True,True
city_median,Philadelphia,2019,philadelphia_2019-06-27,2,2,2,2,True,True,True
city_median,Philadelphia,2019,philadelphia_2019-08-03,2,2,2,2,True,True,True
city_median,Philadelphia,2019,philadelphia_2019-08-17,4,4,4,4,True,True,True
city_median,Philadelphia,2020,philadelphia_2020-07-21,2,2,2,2,True,True,True
city_median,Philadelphia,2021,philadelphia_2021-06-08,2,2,2,2,True,True,True
city_median,Philadelphia,2021,philadelphia_2021-07-14,4,4,4,4,True,True,True
city_median,Philadelphia,2021,philadelphia_2021-07-26,2,2,2,2,True,True,True
city_median,Philadelphia,2021,philadelphia_2021-08-24,4,4,4,4,True,True,True
city_median,Philadelphia,2022,philadelphia_2022-08-10,2,2,2,2,True,True,True
city_median,Philadelphia,2023,philadelphia_2023-06-01,2,2,2,2,True,True,True
city_median,Philadelphia,2023,philadelphia_2023-07-05,3,3,3,3,True,True,True
city_median,Philadelphia,2023,philadelphia_2023-09-07,2,2,2,2,True,True,True
city_median,Philadelphia,2024,philadelphia_2024-07-07,2,2,2,2,True,True,True
city_median,Phoenix,2020,phoenix_2020-09-16,2,2,2,2,True,True,True
city_median,Phoenix,2021,phoenix_2021-07-07,2,2,2,2,True,True,True
city_median,Phoenix,2021,phoenix_2021-08-04,2,2,2,2,True,True,True
city_median,Phoenix,2021,phoenix_2021-08-25,2,2,2,2,True,True,True
city_median,Phoenix,2021,phoenix_2021-09-12,2,2,2,2,True,True,True
city_median,Phoenix,2023,phoenix_2023-07-24,2,2,2,2,True,True,True
city_median,Phoenix,2024,phoenix_2024-08-02,2,2,2,2,True,True,True
city_median,Phoenix,2024,phoenix_2024-09-26,2,2,2,2,True,True,True
city_median,San Diego,2019,san_diego_2019-08-14,2,2,2,2,True,True,True
city_median,San Diego,2019,san_diego_2019-08-25,2,2,2,2,True,True,True
city_median,San Diego,2019,san_diego_2019-09-02,4,4,4,4,True,True,True
city_median,San Diego,2019,san_diego_2019-09-13,3,3,3,3,True,True,True
city_median,San Diego,2019,san_diego_2019-10-06,2,2,2,2,True,True,True
city_median,San Diego,2020,san_diego_2020-05-06,2,2,2,2,True,True,True
city_median,San Diego,2020,san_diego_2020-07-05,2,2,2,2,True,True,True
city_median,San Diego,2020,san_diego_2020-08-17,5,5,5,5,True,True,True
city_median,San Diego,2020,san_diego_2020-09-04,2,2,2,2,True,True,True
city_median,San Diego,2020,san_diego_2020-09-22,3,3,3,3,True,True,True
city_median,San Diego,2020,san_diego_2020-10-01,6,6,6,6,True,True,True
city_median,San Diego,2020,san_diego_2020-10-14,3,3,3,3,True,True,True
city_median,San Diego,2021,san_diego_2021-08-27,2,2,2,2,True,True,True
city_median,San Diego,2021,san_diego_2021-10-01,2,2,2,2,True,True,True
city_median,San Diego,2022,san_diego_2022-06-26,3,3,3,3,True,True,True
city_median,San Diego,2022,san_diego_2022-08-09,2,2,2,2,True,True,True
city_median,San Diego,2022,san_diego_2022-09-02,2,2,2,2,True,True,True
city_median,San Diego,2022,san_diego_2022-09-27,2,2,2,2,True,True,True
city_median,San Diego,2023,san_diego_2023-07-24,4,4,4,4,True,True,True
city_median,San Diego,2023,san_diego_2023-08-28,3,3,3,3,True,True,True
city_median,San Diego,2023,san_diego_2023-09-10,2,2,2,2,True,True,True
city_median,San Diego,2023,san_diego_2023-10-04,4,4,4,4,True,True,True
city_median,San Diego,2024,san_diego_2024-06-22,2,2,2,2,True,True,True
city_median,San Diego,2024,san_diego_2024-08-13,3,3,3,3,True,True,True
city_median,San Diego,2024,san_diego_2024-09-05,3,3,3,3,True,True,True
city_median,San Diego,2024,san_diego_2024-10-01,2,2,2,2,True,True,True
city_median,Seattle,2019,seattle_2019-08-05,2,2,2,2,True,True,True
city_median,Seattle,2019,seattle_2019-08-12,4,4,4,4,True,True,True
city_median,Seattle,2019,seattle_2019-09-02,2,2,2,2,True,True,True
city_median,Seattle,2020,seattle_2020-08-27,2,2,2,2,True,True,True
city_median,Seattle,2021,seattle_2021-07-10,4,4,4,4,True,True,True
city_median,Seattle,2021,seattle_2021-07-18,2,2,2,2,True,True,True
city_median,Seattle,2021,seattle_2021-07-27,2,2,2,2,True,True,True
city_median,Seattle,2022,seattle_2022-07-29,3,3,3,3,True,True,True
city_median,Seattle,2022,seattle_2022-08-14,2,2,2,2,True,True,True
city_median,Seattle,2023,seattle_2023-06-28,3,3,3,3,True,True,True
city_median,Seattle,2023,seattle_2023-07-12,4,4,4,4,True,True,True
city_median,Seattle,2023,seattle_2023-07-27,2,2,2,2,True,True,True
city_median,Seattle,2023,seattle_2023-08-06,2,2,2,2,True,True,True
city_median,Seattle,2023,seattle_2023-09-15,2,2,2,2,True,True,True
city_median,Seattle,2024,seattle_2024-07-11,2,2,2,2,True,True,True
city_median,Seattle,2024,seattle_2024-08-02,2,2,2,2,True,True,True
